"ID","Country","Year","Quarter","Intercatch Metier Tag","Vessel Length Category","FDF Vessel flag","Area","Species","Landings (tonnes)","Value (euros)"
"ENG_25028","UKE",2017,1,"OTB_CRU_70-99_0_0_all","<10m","NULL","27.7.d","POL",0.322,548.93
"ENG_25029","UKE",2017,1,"OTB_CRU_70-99_0_0_all","<10m","NULL","27.7.d","RJA",2.62,5374.28
"ENG_25030","UKE",2017,1,"OTB_CRU_70-99_0_0_all","<10m","NULL","27.7.d","SOL",3.301,23588.67
"ENG_25031","UKE",2017,1,"OTB_CRU_70-99_0_0_all","<10m","NULL","27.7.d","TUR",0.307,2420.14
"ENG_25032","UKE",2017,1,"OTB_CRU_70-99_0_0_all","<10m","NULL","27.7.d","WHG",2.372,1726.43
"ENG_25033","UKE",2017,1,"OTB_CRU_70-99_0_0_all","<10m","NULL","27.7.d","WIT",0.003,3.42
"ENG_25034","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","ANF",0.021,66.27
"ENG_25035","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","BLL",0.102,602.13
"ENG_25036","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","BSS",0.036,345.89
"ENG_25037","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","COD",0.241,749.37
"ENG_25038","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","DAB",0.088,35.05
"ENG_25039","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","FLE",0.19,62.53
"ENG_25040","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","LEM",0.312,1261.02
"ENG_25041","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","MUR",0.001,7.12
"ENG_25042","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","OTH",15.895,18376.7
"ENG_25043","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","PLE",11.491,11227.71
"ENG_25044","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","POL",0.001,4.22
"ENG_25045","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","RJA",2.542,4235
"ENG_25046","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","SOL",4.409,35161.44
"ENG_25047","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","TUR",0.592,4475.93
"ENG_25048","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.d","WHG",1.181,489.96
"ENG_25049","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","ANF",0.073,245.13
"ENG_25050","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","BLL",0.031,204.66
"ENG_25051","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","BSS",0.001,7.98
"ENG_25052","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","COD",0.01,38.33
"ENG_25053","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","LEM",0.081,329.35
"ENG_25054","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","OTH",1.232,3075.82
"ENG_25055","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","PLE",0.681,740.47
"ENG_25056","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","RJA",0.116,216
"ENG_25057","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","SOL",0.451,3359.67
"ENG_25058","UKE",2017,1,"TBB_DEF_70-99_0_0_all","<10m","NULL","27.7.d","TUR",0.095,694.67
"ENG_25059","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","ANF",0.091,242.53
"ENG_25060","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","BLL",0.003,26.76
"ENG_25061","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","COD",0.006,27.05
"ENG_25062","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","DAB",0.014,15.32
"ENG_25063","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","FLE",0.009,3.92
"ENG_25064","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","HAD",0.003,10.03
"ENG_25065","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","LEM",0.418,2283.48
"ENG_25066","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","LIN",0.028,48.43
"ENG_25067","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","MUR",0.013,75.26
"ENG_25068","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","OTH",0.637,1111.44
"ENG_25069","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","PLE",0.186,238.46
"ENG_25070","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","RJA",0.012,18.94
"ENG_25071","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","SOL",0.002,14.09
"ENG_25072","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","TUR",0.018,229.98
"ENG_25073","UKE",2017,1,"OTB_DEF_>=120_0_0_all","<10m","NULL","27.7.e","WHG",0.592,492.49
"ENG_25074","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","ANF",0.727,2613.04
"ENG_25075","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","BLL",0.031,274.73
"ENG_25076","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","BSS",0.087,935.63
"ENG_25077","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","COD",0.129,554.71
"ENG_25078","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","DAB",0.1,97.67
"ENG_25079","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","FLE",0.132,66.75
"ENG_25080","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","HAD",0.203,348.24
"ENG_25081","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","HKE",0.005,18.98
"ENG_25082","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","LEM",2.629,15195.45
"ENG_25083","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","LIN",0.183,377.18
"ENG_25084","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","MUR",0.017,145.09
"ENG_25085","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","OTH",4.475,14706.99
"ENG_25086","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","PLE",1.071,1673.4
"ENG_25087","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","POK",0.018,34.21
"ENG_25088","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","POL",3.063,9986.92
"ENG_25089","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","RJA",0.561,947.19
"ENG_25090","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","SOL",0.099,1138.34
"ENG_25091","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","TUR",0.134,1443.61
"ENG_25092","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.e","WHG",1.286,1318.95
"ENG_25093","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","ANF",4.007,14904.1
"ENG_25094","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","BLL",1.276,8535.3
"ENG_25095","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","BSS",0.392,3915.34
"ENG_25096","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","COD",1.694,6708.43
"ENG_25097","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","DAB",1.209,1113.03
"ENG_25098","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","FLE",6.652,3394.42
"ENG_25099","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","GUG",0.01,5.7
"ENG_25100","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","HAD",3.09,7631.25
"ENG_25101","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","HKE",0.027,61.17
"ENG_25102","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","LEM",28.252,160751.49
"ENG_25103","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","LEZ",0.312,1207.39
"ENG_25104","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","LIN",0.554,920.11
"ENG_25105","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","MUR",0.136,641.34
"ENG_25106","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","OTH",49.346,121504.14
"ENG_25107","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","PLE",12.139,17724.71
"ENG_25108","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","POL",1.527,3406.1
"ENG_25109","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","RJA",10.291,19346.83
"ENG_25110","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","SDV",0.046,27.44
"ENG_25111","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","SOL",0.852,8609.5
"ENG_25112","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","TUR",3.162,27239.59
"ENG_25113","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","WHG",23.305,21804.31
"ENG_25114","UKE",2017,1,"OTB_DEF_70-99_0_0_all","<10m","NULL","27.7.e","WIT",0.056,92.13
"ENG_25115","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","ANF",0.126,329.84
"ENG_25116","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","BLL",0.061,475.73
"ENG_25117","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","BSS",0.012,139.8
"ENG_25118","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","COD",0.13,376.03
"ENG_25119","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","DAB",0.066,21.96
"ENG_25120","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","HAD",0.686,1322.63
"ENG_25121","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","HKE",0.011,31.94
"ENG_25122","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","LEM",0.402,1839.93
"ENG_25123","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","LEZ",0.091,198.4
"ENG_25124","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","LIN",0.171,318.82
"ENG_25125","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","MUR",0.003,13.23
"ENG_25126","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","OTH",0.886,1194.78
"ENG_25127","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","PLE",1.032,1228.8
"ENG_25128","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","POL",0.116,236.31
"ENG_25129","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","RJA",1.833,3292.06
"ENG_25130","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","SOL",0.503,4852.93
"ENG_25131","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","TUR",0.047,622.74
"ENG_25132","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","WHG",1.416,812.06
"ENG_25133","UKE",2017,1,"OTB_DEF_100-119_0_0_all","<10m","NULL","27.7.f","WIT",0.136,271.82
"ENG_25134","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","ANF",4.767,18454.5
"ENG_25135","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","COD",22.621,51988.19
"ENG_25136","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","DAB",0.009,1.37
"ENG_25137","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","HAD",18.932,26610.07
"ENG_25138","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","HKE",13.621,28218.08
"ENG_25139","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","LEM",0.286,1139.45
"ENG_25140","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","LEZ",3.45,14065.13
"ENG_25141","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","LIN",16.087,27008.41
"ENG_25142","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","OTH",2.55,4986.16
"ENG_25143","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","PLE",0.021,26.81
"ENG_25144","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","POK",635.627,739510.26
"ENG_25145","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","POL",2.586,6419.7
"ENG_25146","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","WHG",7.385,10259.65
"ENG_25147","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF",">=40m","FDF","27.4","WIT",0.246,411.33
"ENG_25148","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","ANF",0.009,31.56
"ENG_25149","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","BLL",2.224,10202.94
"ENG_25150","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","COD",2.021,5180.31
"ENG_25151","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","DAB",2.084,1954.21
"ENG_25152","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","LEM",0.481,2092.58
"ENG_25153","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","NEP.27.4.outFU",0.852,5247.45
"ENG_25154","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","NEP.FU.33",0.14,1078.32
"ENG_25155","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","NEP.FU.5",0.034,185.93
"ENG_25156","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","OTH",0.31,550.89
"ENG_25157","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","PLE",85.993,125341.32
"ENG_25158","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","RJA",0.616,1211.45
"ENG_25159","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","SOL",3.331,34131.4
"ENG_25160","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","TUR",4.561,32293.75
"ENG_25161","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","WHG",0.425,181.4
"ENG_25162","UKE",2017,1,"OTB_CRU_70-99_0_0_all",">=40m","NULL","27.4","WIT",0.176,319.69
"ENG_25163","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","ANF",0.293,1113.68
"ENG_25164","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","BLL",0.112,849.28
"ENG_25165","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","COD",0.743,2211.72
"ENG_25166","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","DAB",1.723,1570.45
"ENG_25167","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","HAD",0.11,245.5
"ENG_25168","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LEM",2.301,11958.62
"ENG_25169","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LIN",0.009,13.27
"ENG_25170","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","NEP.FU.33",0.023,235.79
"ENG_25171","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","OTH",0.396,1522.78
"ENG_25172","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","PLE",48.587,79717.67
"ENG_25173","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","RJA",0.02,64.06
"ENG_25174","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","SOL",0.092,1051.18
"ENG_25175","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","TUR",0.729,6527.34
"ENG_25176","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","WHG",0.057,36.63
"ENG_25177","UKE",2017,1,"OTB_DEF_>=120_0_0_all",">=40m","NULL","27.4","WIT",0.544,1103.05
"ENG_25178","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","ANF",0.035,124.81
"ENG_25179","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","BLL",1.179,8249.36
"ENG_25180","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","COD",0.255,587.62
"ENG_25181","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","DAB",18.402,12933.83
"ENG_25182","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","FLE",0.003,2.43
"ENG_25183","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LEM",11.764,45676.28
"ENG_25184","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","LIN",0.002,3.97
"ENG_25185","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","NEP.FU.33",0.008,49.15
"ENG_25186","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","OTH",7.388,4667.04
"ENG_25187","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","PLE",532.984,858567.65
"ENG_25188","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","RJA",0.173,492.28
"ENG_25189","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","SOL",1.601,16016.37
"ENG_25190","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","TUR",5.585,49669.46
"ENG_25191","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","WHG",0.07,28.67
"ENG_25192","UKE",2017,1,"TBB_DEF_>=120_0_0_all",">=40m","NULL","27.4","WIT",0.01,10.08
"ENG_25193","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","ANF",0.06,256.82
"ENG_25194","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","BLL",31.995,176301.89
"ENG_25195","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","BSS",0.568,5683.8
"ENG_25196","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","COD",14.121,36624.13
"ENG_25197","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","DAB",32.312,27474.14
"ENG_25198","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","FLE",4.759,4404.06
"ENG_25199","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","HKE",0.002,2.12
"ENG_25200","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","LEM",4.204,16197.28
"ENG_25201","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","LIN",0.082,185.21
"ENG_25202","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","MUR",0.031,149.22
"ENG_25203","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","NEP.27.4.outFU",0.9,2956.43
"ENG_25204","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","NEP.FU.33",0.022,82.57
"ENG_25205","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","NEP.FU.5",0.13,607.16
"ENG_25206","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","OTH",16.959,19757.26
"ENG_25207","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","PLE",1030.822,1557201.75
"ENG_25208","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","POK",0.004,6.13
"ENG_25209","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","POL",0.021,60.17
"ENG_25210","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","RJA",8.409,21604.76
"ENG_25211","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","SOL",125.974,1223366.43
"ENG_25212","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","TUR",47.899,355932.35
"ENG_25213","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","WHG",3.025,1472.73
"ENG_25214","UKE",2017,1,"TBB_DEF_70-99_0_0_all",">=40m","NULL","27.4","WIT",0.103,97.64
"ENG_25215","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","ANF",32.993,97264.81
"ENG_25216","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","BLL",0.01,32.18
"ENG_25217","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","COD",173.13,407036.91
"ENG_25218","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","HAD",23.325,31944.38
"ENG_25219","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","HKE",0.327,874.94
"ENG_25220","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","LEM",1.211,7411.07
"ENG_25221","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","LEZ",1.945,6712.38
"ENG_25222","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","LIN",10.419,20807.79
"ENG_25223","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","NEP.27.4.outFU",0.176,1260.21
"ENG_25224","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","NEP.FU.6",1.073,4978.37
"ENG_25225","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","NEP.FU.7",1.106,7302.56
"ENG_25226","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","OTH",2.663,11568.78
"ENG_25227","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","PLE",7.429,10299.33
"ENG_25228","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","POK",21.224,23333.01
"ENG_25229","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","POL",0.109,328.96
"ENG_25230","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","RJA",0.525,587.92
"ENG_25231","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","TUR",0.162,1593.6
"ENG_25232","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","WHG",14.693,17187.09
"ENG_25233","UKE",2017,1,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","WIT",2.987,5610.85
"ENG_25234","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","ANF",4.91,11428.67
"ENG_25235","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","BLL",0.944,4037.47
"ENG_25236","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","BSS",0.049,478.02
"ENG_25237","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","COD",2.415,4544.63
"ENG_25238","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","DAB",0.043,41.4
"ENG_25239","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","FLE",0.353,203.78
"ENG_25240","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","HAD",1.583,1180.55
"ENG_25241","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","HKE",0.264,403.24
"ENG_25242","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","LEM",1.53,2877.26
"ENG_25243","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","LIN",0.19,213.6
"ENG_25244","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","MUR",0.517,1104.29
"ENG_25245","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.27.4.outFU",5.412,29262.57
"ENG_25246","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.33",0.2,899.91
"ENG_25247","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.5",3.843,13568.72
"ENG_25248","UKE",2017,1,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.6",209.117,750681.94
